FinalID,LifeStageCode,TaxonomicLevelCode,TaxonomicLevelName,Phylum,Class,Order,Family,Subfamily,Tribe,Genus,Species,FunctionalFeedingGroup,ToleranceValue,Subphylum,Superclass,Subclass,Superorder,Suborder,Superfamily,GenusComplex,SpeciesComplex,Subspecies,SAFIT1,SAFIT2,SAFIT1__OTU_a_original,SAFIT1__OTU_a,OTU_Justification,Required_work,Notes
Rhyacophila leechi,A,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila leechi,,0,Hexapoda,NA,,,,NA,,Rhyacophila verrula group,,Rhyacophila,Rhyacophila verrula group,,Rhyacophila,,,
Rhyacophila leechi,L,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila leechi,P,0,Hexapoda,NA,,,,NA,,Rhyacophila verrula group,,Rhyacophila,Rhyacophila verrula group,,Rhyacophila,,,
Rhyacophila leechi,P,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila leechi,P,0,Hexapoda,NA,,,,NA,,Rhyacophila verrula group,,Rhyacophila,Rhyacophila verrula group,,Rhyacophila,,,
Rhyacophila lieftincki group,A,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,,,0,Hexapoda,NA,,,,NA,,Rhyacophila lieftincki group,,Rhyacophila,Rhyacophila lieftincki group,,Rhyacophila,,,
Rhyacophila lieftincki group,L,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,,P,0,Hexapoda,NA,,,,NA,,Rhyacophila lieftincki group,,Rhyacophila,Rhyacophila lieftincki group,,Rhyacophila,,,
Rhyacophila lieftincki group,P,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,,P,0,Hexapoda,NA,,,,NA,,Rhyacophila lieftincki group,,Rhyacophila,Rhyacophila lieftincki group,,Rhyacophila,,,
Rhyacophila lineata,A,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila lineata,,0,Hexapoda,NA,,,,NA,,Rhyacophila viquaea group,,Rhyacophila,Rhyacophila viquaea group,,Rhyacophila,,,
Rhyacophila lineata,L,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila lineata,P,0,Hexapoda,NA,,,,NA,,Rhyacophila viquaea group,,Rhyacophila,Rhyacophila viquaea group,,Rhyacophila,,,
Rhyacophila lineata,P,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila lineata,P,0,Hexapoda,NA,,,,NA,,Rhyacophila viquaea group,,Rhyacophila,Rhyacophila viquaea group,,Rhyacophila,,,
Rhyacophila lurella,A,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila lurella,,0,Hexapoda,NA,,,,NA,,Rhyacophila ecosa group,,Rhyacophila,Rhyacophila ecosa group,,Rhyacophila,,,
Rhyacophila lurella,L,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila lurella,P,0,Hexapoda,NA,,,,NA,,Rhyacophila ecosa group,,Rhyacophila,Rhyacophila ecosa group,,Rhyacophila,,,
Rhyacophila lurella,P,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila lurella,P,0,Hexapoda,NA,,,,NA,,Rhyacophila ecosa group,,Rhyacophila,Rhyacophila ecosa group,,Rhyacophila,,,
Rhyacophila malkini,A,60,Species,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila malkini,,2,Hexapoda,NA,,,,NA,,Rhyacophila betteni group,,Rhyacophila,Rhyacophila betteni group,,Rhyacophila,,,
Rhyacophila malkini,L,60,Species,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila malkini,P,2,Hexapoda,NA,,,,NA,,Rhyacophila betteni group,,Rhyacophila,Rhyacophila betteni group,,Rhyacophila,,,
Rhyacophila malkini,P,60,Species,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila malkini,P,2,Hexapoda,NA,,,,NA,,Rhyacophila betteni group,,Rhyacophila,Rhyacophila betteni group,,Rhyacophila,,,
Rhyacophila mosana,A,60,Species,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila mosana,,0,Hexapoda,NA,,,,NA,,,,Rhyacophila,Rhyacophila mosana,,Rhyacophila,,,
Rhyacophila mosana,L,60,Species,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila mosana,P,0,Hexapoda,NA,,,,NA,,,,Rhyacophila,Rhyacophila mosana,,Rhyacophila,,,
Rhyacophila mosana,P,60,Species,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila mosana,P,0,Hexapoda,NA,,,,NA,,,,Rhyacophila,Rhyacophila mosana,,Rhyacophila,,,
Rhyacophila narvae,A,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila narvae,,1,Hexapoda,NA,,,,NA,,Rhyacophila sibirica group,,Rhyacophila,Rhyacophila sibirica group,Rhyacophila,Rhyacophila,,,
Rhyacophila narvae,L,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila narvae,P,1,Hexapoda,NA,,,,NA,,Rhyacophila sibirica group,,Rhyacophila,Rhyacophila sibirica group,Rhyacophila,Rhyacophila,,,
Rhyacophila narvae,P,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila narvae,P,1,Hexapoda,NA,,,,NA,,Rhyacophila sibirica group,,Rhyacophila,Rhyacophila sibirica group,Rhyacophila,Rhyacophila,,,
Rhyacophila neograndis,A,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila neograndis,,1,Hexapoda,NA,,,,NA,,Rhyacophila grandis group,,Rhyacophila,Rhyacophila grandis group,,Rhyacophila,,,
Rhyacophila neograndis,L,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila neograndis,P,1,Hexapoda,NA,,,,NA,,Rhyacophila grandis group,,Rhyacophila,Rhyacophila grandis group,,Rhyacophila,,,
Rhyacophila neograndis,P,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila neograndis,P,1,Hexapoda,NA,,,,NA,,Rhyacophila grandis group,,Rhyacophila,Rhyacophila grandis group,,Rhyacophila,,,
Rhyacophila nevadensis group,A,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,,,1,Hexapoda,NA,,,,NA,,Rhyacophila nevadensis group,,Rhyacophila,Rhyacophila nevadensis group,Rhyacophila,Rhyacophila,,,
Rhyacophila nevadensis group,L,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,,P,1,Hexapoda,NA,,,,NA,,Rhyacophila nevadensis group,,Rhyacophila,Rhyacophila nevadensis group,Rhyacophila,Rhyacophila,,,
Rhyacophila nevadensis group,P,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,,P,1,Hexapoda,NA,,,,NA,,Rhyacophila nevadensis group,,Rhyacophila,Rhyacophila nevadensis group,Rhyacophila,Rhyacophila,,,
Rhyacophila nevadensis,A,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila nevadensis,,1,Hexapoda,NA,,,,NA,,Rhyacophila nevadensis group,,Rhyacophila,Rhyacophila nevadensis group,,Rhyacophila,,,
Rhyacophila nevadensis,L,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila nevadensis,P,1,Hexapoda,NA,,,,NA,,Rhyacophila nevadensis group,,Rhyacophila,Rhyacophila nevadensis group,,Rhyacophila,,,
Rhyacophila nevadensis,P,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila nevadensis,P,1,Hexapoda,NA,,,,NA,,Rhyacophila nevadensis group,,Rhyacophila,Rhyacophila nevadensis group,,Rhyacophila,,,
Rhyacophila norcuta,A,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila norcuta,,0,Hexapoda,NA,,,,NA,,Rhyacophila rotunda group,,Rhyacophila,Rhyacophila rotunda group,,Rhyacophila,,,
Rhyacophila norcuta,L,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila norcuta,P,0,Hexapoda,NA,,,,NA,,Rhyacophila rotunda group,,Rhyacophila,Rhyacophila rotunda group,,Rhyacophila,,,
Rhyacophila norcuta,P,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila norcuta,P,0,Hexapoda,NA,,,,NA,,Rhyacophila rotunda group,,Rhyacophila,Rhyacophila rotunda group,,Rhyacophila,,,
Rhyacophila oreta group,A,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,,,0,Hexapoda,NA,,,,NA,,Rhyacophila oreta group,,Rhyacophila,Rhyacophila oreta group,Rhyacophila,Rhyacophila,,,
Rhyacophila oreta group,L,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,,P,0,Hexapoda,NA,,,,NA,,Rhyacophila oreta group,,Rhyacophila,Rhyacophila oreta group,Rhyacophila,Rhyacophila,,,
Rhyacophila oreta group,P,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,,P,0,Hexapoda,NA,,,,NA,,Rhyacophila oreta group,,Rhyacophila,Rhyacophila oreta group,Rhyacophila,Rhyacophila,,,
Rhyacophila oreta,A,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila oreta,,0,Hexapoda,NA,,,,NA,,Rhyacophila oreta group,,Rhyacophila,Rhyacophila oreta group,,Rhyacophila,,,
Rhyacophila oreta,L,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila oreta,P,0,Hexapoda,NA,,,,NA,,Rhyacophila oreta group,,Rhyacophila,Rhyacophila oreta group,,Rhyacophila,,,
Rhyacophila oreta,P,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila oreta,P,0,Hexapoda,NA,,,,NA,,Rhyacophila oreta group,,Rhyacophila,Rhyacophila oreta group,,Rhyacophila,,,
Rhyacophila pacifica,A,60,Species,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila pacifica,,0,Hexapoda,NA,,,,NA,,,,Rhyacophila,Rhyacophila pacifica,,Rhyacophila,,,
Rhyacophila pacifica,L,60,Species,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila pacifica,P,0,Hexapoda,NA,,,,NA,,,,Rhyacophila,Rhyacophila pacifica,,Rhyacophila,,,
Rhyacophila pacifica,P,60,Species,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila pacifica,P,0,Hexapoda,NA,,,,NA,,,,Rhyacophila,Rhyacophila pacifica,,Rhyacophila,,,
Rhyacophila pellisa,A,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila pellisa,,1,Hexapoda,NA,,,,NA,,Rhyacophila sibirica group,,Rhyacophila,Rhyacophila sibirica group,Rhyacophila,Rhyacophila,,,
Rhyacophila pellisa,L,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila pellisa,P,1,Hexapoda,NA,,,,NA,,Rhyacophila sibirica group,,Rhyacophila,Rhyacophila sibirica group,Rhyacophila,Rhyacophila,,,
Rhyacophila pellisa,P,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila pellisa,P,1,Hexapoda,NA,,,,NA,,Rhyacophila sibirica group,,Rhyacophila,Rhyacophila sibirica group,Rhyacophila,Rhyacophila,,,
Rhyacophila perda,A,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila perda,,1,Hexapoda,NA,,,,NA,,Rhyacophila betteni group,,Rhyacophila,Rhyacophila betteni group,,Rhyacophila,,,
Rhyacophila perda,L,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila perda,P,1,Hexapoda,NA,,,,NA,,Rhyacophila betteni group,,Rhyacophila,Rhyacophila betteni group,,Rhyacophila,,,
Rhyacophila perda,P,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila perda,P,1,Hexapoda,NA,,,,NA,,Rhyacophila betteni group,,Rhyacophila,Rhyacophila betteni group,,Rhyacophila,,,
Rhyacophila perplana,A,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila perplana,,0,Hexapoda,NA,,,,NA,,Rhyacophila angelita group,,Rhyacophila,Rhyacophila angelita group,,Rhyacophila,,,
Rhyacophila perplana,L,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila perplana,P,0,Hexapoda,NA,,,,NA,,Rhyacophila angelita group,,Rhyacophila,Rhyacophila angelita group,,Rhyacophila,,,
Rhyacophila perplana,P,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila perplana,P,0,Hexapoda,NA,,,,NA,,Rhyacophila angelita group,,Rhyacophila,Rhyacophila angelita group,,Rhyacophila,,,
Rhyacophila pichaca,A,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila pichaca,,0,Hexapoda,NA,,,,NA,,Rhyacophila sibirica group,,Rhyacophila,Rhyacophila sibirica group,,Rhyacophila,,,
Rhyacophila pichaca,L,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila pichaca,P,0,Hexapoda,NA,,,,NA,,Rhyacophila sibirica group,,Rhyacophila,Rhyacophila sibirica group,,Rhyacophila,,,
Rhyacophila pichaca,P,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila pichaca,P,0,Hexapoda,NA,,,,NA,,Rhyacophila sibirica group,,Rhyacophila,Rhyacophila sibirica group,,Rhyacophila,,,
Rhyacophila rayneri group,A,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,,,0,Hexapoda,NA,,,,NA,,Rhyacophila rayneri group,,Rhyacophila,Rhyacophila rayneri group,Rhyacophila,Rhyacophila,,,
Rhyacophila rayneri group,L,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,,P,0,Hexapoda,NA,,,,NA,,Rhyacophila rayneri group,,Rhyacophila,Rhyacophila rayneri group,Rhyacophila,Rhyacophila,,,
Rhyacophila rayneri group,P,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,,P,0,Hexapoda,NA,,,,NA,,Rhyacophila rayneri group,,Rhyacophila,Rhyacophila rayneri group,Rhyacophila,Rhyacophila,,,
Rhyacophila rayneri,A,60,Species,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila rayneri,,0,Hexapoda,NA,,,,NA,,Rhyacophila rayneri group,,Rhyacophila,Rhyacophila rayneri,Rhyacophila,Rhyacophila,,,
Rhyacophila rayneri,L,60,Species,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila rayneri,P,0,Hexapoda,NA,,,,NA,,Rhyacophila rayneri group,,Rhyacophila,Rhyacophila rayneri,Rhyacophila,Rhyacophila,,,
Rhyacophila rayneri,P,60,Species,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila rayneri,P,0,Hexapoda,NA,,,,NA,,Rhyacophila rayneri group,,Rhyacophila,Rhyacophila rayneri,Rhyacophila,Rhyacophila,,,
Rhyacophila reyesi,A,60,Species,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila reyesi,,0,Hexapoda,NA,,,,NA,,,,Rhyacophila,Rhyacophila reyesi,,Rhyacophila,,,
Rhyacophila reyesi,L,60,Species,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila reyesi,P,0,Hexapoda,NA,,,,NA,,,,Rhyacophila,Rhyacophila reyesi,,Rhyacophila,,,
Rhyacophila reyesi,P,60,Species,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila reyesi,P,0,Hexapoda,NA,,,,NA,,,,Rhyacophila,Rhyacophila reyesi,,Rhyacophila,,,
Rhyacophila rotunda group,A,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,,,0,Hexapoda,NA,,,,NA,,Rhyacophila rotunda group,,Rhyacophila,Rhyacophila rotunda group,Rhyacophila,Rhyacophila,,,
Rhyacophila rotunda group,L,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,,P,0,Hexapoda,NA,,,,NA,,Rhyacophila rotunda group,,Rhyacophila,Rhyacophila rotunda group,Rhyacophila,Rhyacophila,,,
Rhyacophila rotunda group,P,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,,P,0,Hexapoda,NA,,,,NA,,Rhyacophila rotunda group,,Rhyacophila,Rhyacophila rotunda group,Rhyacophila,Rhyacophila,,,
Rhyacophila rotunda,A,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila rotunda,,0,Hexapoda,NA,,,,NA,,Rhyacophila rotunda group,,Rhyacophila,Rhyacophila rotunda group,,Rhyacophila,,,
Rhyacophila rotunda,L,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila rotunda,P,0,Hexapoda,NA,,,,NA,,Rhyacophila rotunda group,,Rhyacophila,Rhyacophila rotunda group,,Rhyacophila,,,
Rhyacophila rotunda,P,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila rotunda,P,0,Hexapoda,NA,,,,NA,,Rhyacophila rotunda group,,Rhyacophila,Rhyacophila rotunda group,,Rhyacophila,,,
Rhyacophila sequoia,A,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila sequoia,,1,Hexapoda,NA,,,,NA,,Rhyacophila grandis group,,Rhyacophila,Rhyacophila grandis group,,Rhyacophila,,,
Rhyacophila sequoia,L,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila sequoia,P,1,Hexapoda,NA,,,,NA,,Rhyacophila grandis group,,Rhyacophila,Rhyacophila grandis group,,Rhyacophila,,,
Rhyacophila sequoia,P,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila sequoia,P,1,Hexapoda,NA,,,,NA,,Rhyacophila grandis group,,Rhyacophila,Rhyacophila grandis group,,Rhyacophila,,,
Rhyacophila sibirica group,A,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,,,0,Hexapoda,NA,,,,NA,,Rhyacophila sibirica group,,Rhyacophila,Rhyacophila sibirica group,Rhyacophila,Rhyacophila,,,
Rhyacophila sibirica group,L,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,,P,0,Hexapoda,NA,,,,NA,,Rhyacophila sibirica group,,Rhyacophila,Rhyacophila sibirica group,Rhyacophila,Rhyacophila,,,
Rhyacophila sibirica group,P,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,,P,0,Hexapoda,NA,,,,NA,,Rhyacophila sibirica group,,Rhyacophila,Rhyacophila sibirica group,Rhyacophila,Rhyacophila,,,
Rhyacophila sierra,A,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila sierra,,2,Hexapoda,NA,,,,NA,,Rhyacophila coloradensis group,,Rhyacophila,Rhyacophila coloradensis group,,Rhyacophila,,,
Rhyacophila sierra,L,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila sierra,P,2,Hexapoda,NA,,,,NA,,Rhyacophila coloradensis group,,Rhyacophila,Rhyacophila coloradensis group,,Rhyacophila,,,
Rhyacophila sierra,P,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila sierra,P,2,Hexapoda,NA,,,,NA,,Rhyacophila coloradensis group,,Rhyacophila,Rhyacophila coloradensis group,,Rhyacophila,,,
Rhyacophila siskiyou,A,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila siskiyou,,1,Hexapoda,NA,,,,NA,,Rhyacophila betteni group,,Rhyacophila,Rhyacophila betteni group,,Rhyacophila,,,
Rhyacophila siskiyou,L,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila siskiyou,P,1,Hexapoda,NA,,,,NA,,Rhyacophila betteni group,,Rhyacophila,Rhyacophila betteni group,,Rhyacophila,,,
Rhyacophila siskiyou,P,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila siskiyou,P,1,Hexapoda,NA,,,,NA,,Rhyacophila betteni group,,Rhyacophila,Rhyacophila betteni group,,Rhyacophila,,,
Rhyacophila spinata,A,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila spinata,,1,Hexapoda,NA,,,,NA,,Rhyacophila betteni group,,Rhyacophila,Rhyacophila betteni group,,Rhyacophila,,,
Rhyacophila spinata,L,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila spinata,P,1,Hexapoda,NA,,,,NA,,Rhyacophila betteni group,,Rhyacophila,Rhyacophila betteni group,,Rhyacophila,,,
Rhyacophila spinata,P,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila spinata,P,1,Hexapoda,NA,,,,NA,,Rhyacophila betteni group,,Rhyacophila,Rhyacophila betteni group,,Rhyacophila,,,
Rhyacophila starki,A,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila starki,,1,Hexapoda,NA,,,,NA,,Rhyacophila brunnea group,,Rhyacophila,Rhyacophila brunnea group,,Rhyacophila,,,
Rhyacophila starki,L,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila starki,P,1,Hexapoda,NA,,,,NA,,Rhyacophila brunnea group,,Rhyacophila,Rhyacophila brunnea group,,Rhyacophila,,,
Rhyacophila starki,P,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila starki,P,1,Hexapoda,NA,,,,NA,,Rhyacophila brunnea group,,Rhyacophila,Rhyacophila brunnea group,,Rhyacophila,,,
Rhyacophila tamalpaisi,A,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila tamalpaisi,,0,Hexapoda,NA,,,,NA,,Rhyacophila sibirica group,,Rhyacophila,Rhyacophila sibirica group,,Rhyacophila,,,
Rhyacophila tamalpaisi,L,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila tamalpaisi,P,0,Hexapoda,NA,,,,NA,,Rhyacophila sibirica group,,Rhyacophila,Rhyacophila sibirica group,,Rhyacophila,,,
Rhyacophila tamalpaisi,P,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila tamalpaisi,P,0,Hexapoda,NA,,,,NA,,Rhyacophila sibirica group,,Rhyacophila,Rhyacophila sibirica group,,Rhyacophila,,,
Rhyacophila tehama,A,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila tehama,,1,Hexapoda,NA,,,,NA,,Rhyacophila betteni group,,Rhyacophila,Rhyacophila betteni group,,Rhyacophila,,,
Rhyacophila tehama,L,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila tehama,P,1,Hexapoda,NA,,,,NA,,Rhyacophila betteni group,,Rhyacophila,Rhyacophila betteni group,,Rhyacophila,,,
Rhyacophila tehama,P,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila tehama,P,1,Hexapoda,NA,,,,NA,,Rhyacophila betteni group,,Rhyacophila,Rhyacophila betteni group,,Rhyacophila,,,
Rhyacophila tralala,A,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila tralala,,0,Hexapoda,NA,,,,NA,,Rhyacophila rotunda group,,Rhyacophila,Rhyacophila rotunda group,,Rhyacophila,,,
Rhyacophila tralala,L,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila tralala,P,0,Hexapoda,NA,,,,NA,,Rhyacophila rotunda group,,Rhyacophila,Rhyacophila rotunda group,,Rhyacophila,,,
Rhyacophila tralala,P,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila tralala,P,0,Hexapoda,NA,,,,NA,,Rhyacophila rotunda group,,Rhyacophila,Rhyacophila rotunda group,,Rhyacophila,,,
Rhyacophila tuccula,A,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila tuccula,,0,Hexapoda,NA,,,,NA,,Rhyacophila alberta group,,Rhyacophila,Rhyacophila alberta group,,Rhyacophila,,,
Rhyacophila tuccula,L,56,SpeciesComplex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,Rhyacophila tuccula,P,0,Hexapoda,NA,,,,NA,,Rhyacophila alberta group,,Rhyacophila,Rhyacophila alberta group,,Rhyacophila,,,
